step,signal_2000_samples_0d,signal_2000_samples_1d,signal_2000_samples_2d,signal_2000_samples_3d,prediction,anomaly_score,anomaly_likelihood,Annotation
233,-0.029035573643871562,0.0661140511395253,-0.7549400598002582,0.07077170901255299,0.0018767057938809104,0.40625,0.5,
234,-0.03179428041080107,0.06410965793617743,-0.7434704141448376,0.07421342937470123,-0.01038887914055185,0.41874999999999996,0.5,
235,-0.026562662934532303,0.05177499560254244,-0.7041863790752496,0.060525539836924526,-0.01038887914055185,0.2625,0.5,
236,-0.0109671137732036,0.0278257287242918,-0.635093694811866,0.0254107557214317,-0.02425741532087553,0.29375,0.5,
237,0.015427595372982694,-0.006282454335063896,-0.540577584061618,-0.031139964446669808,-0.02425741532087553,0.5375,0.5,
238,0.05003422123888332,-0.04570292958912831,-0.4301610746972496,-0.10280202588524333,-0.028469979612305886,0.4875,0.5,
239,0.0869488053970051,-0.08323633835552692,-0.31454256675396736,-0.17686460445403904,0.09158366346360036,0.175,0.5,
240,0.11869531871555199,-0.11248412580262157,-0.2022485928546154,-0.23854771529072535,0.041398672595426296,0.0875,0.5,
241,0.13967937022195276,-0.13065774230973035,-0.09858770436025957,-0.2779418683222596,0.09158366346360036,0.09375,0.5,
242,0.14836197491564254,-0.13866182758516335,-0.006225298892005522,-0.293356161273486,0.09158366346360036,0.11875000000000001,0.5,
243,0.14661410281203474,-0.13941640688454066,0.07380099560948246,-0.2892829987066328,0.14981396852929185,0.08750000000000001,0.5,
244,0.13787168654054616,-0.13630816501763485,0.14127607436210646,-0.2727289289945333,0.1681899000317388,0.018749999999999996,0.5,
245,0.12573765181293595,-0.13235520735965828,0.19637287705303771,-0.25070703919808696,0.16171716086582755,0.1,0.5,
246,0.1133052482579754,-0.12985683389440128,0.2395249032932317,-0.2290837752959663,0.14981396852929185,0.125,0.5,
247,0.10289833500077562,-0.13025169225090136,0.2714866164259149,-0.2121384527947106,0.14981396852929185,0.0,0.5,
248,0.09596323437837033,-0.1340579061577705,0.29349220583931546,-0.20236611856359132,0.11484981482996155,0.0,0.5,
249,0.09299581701074766,-0.14087918883551465,0.3074800169262938,-0.20034532063958346,0.11484981482996155,0.0,0.5,
250,0.0934924678446684,-0.14948830979002392,0.3163610081194611,-0.20467593233686315,0.09797030534709114,0.00625,0.5,
251,0.09595400115455263,-0.157941413667682,0.32420400008894457,-0.2120356905798928,0.11064999597242556,0.00625,0.5,
252,0.09794618138661346,-0.16360166463506562,0.33599810089398824,-0.2173204243634942,0.10550273753409843,0.049999999999999996,0.5,
253,0.09620220389415944,-0.16306192074011855,0.35653428144408233,-0.2138259178911645,0.10550273753409843,0.1375,0.5,
254,0.08692991543220423,-0.15244453706798905,0.38826195541292463,-0.19390645913095292,0.09753964427851472,0.125,0.5,
255,0.06682965844905289,-0.12889681392116906,0.4287583292404195,-0.15125298570709586,0.09713841216320812,0.2125,0.5,
256,0.034935914957852296,-0.09274122812389307,0.4693730105943528,-0.08473224485753618,0.08694313840756482,0.56875,0.5,
257,-0.006271332503930127,-0.04776197826062119,0.4971692655005659,-0.00016357261072774275,0.08694313840756482,0.4125,0.5,
258,-0.0520620055195168,0.0009195147463818145,0.5004136779540597,0.09265914443353188,0.007921745410984352,0.36875,0.5,
259,-0.09767330594700106,0.048934869508793034,0.4736172840472256,0.1843849142399932,-0.04445550223407757,0.39375,0.5,
260,-0.13956898595400768,0.09342850405306637,0.41820913850485947,0.26831075536493265,-0.04445550223407757,0.60625,0.5,
261,-0.17562567919520294,0.13299222805959515,0.3399255218420656,0.3405803454225483,-0.1955285428706796,0.54375,0.5,
262,-0.20492978715066956,0.16737226504397545,0.2459896938394286,0.3997341617283661,-0.10158300603040783,0.53125,0.5,
263,-0.22755026473167064,0.1971514491821396,0.1433881061286251,0.4462313767407783,-0.212993467127624,0.30624999999999997,0.5,
264,-0.24433114677841164,0.22342261010366374,0.03807685029103066,0.4819916996481785,-0.1788012916287164,0.08750000000000001,0.5,
265,-0.25665126412504513,0.24744840161349815,-0.06530627172238845,0.5098644118877393,-0.1788012916287164,0.0875,0.5,
266,-0.2661205337728737,0.27033596622443123,-0.16350347496235326,0.5329890409161551,-0.1788012916287164,0.07500000000000001,0.5,
267,-0.27423212663372665,0.29278385525983913,-0.254628524087344,0.554105649169355,-0.2587535983095938,0.25,0.5,
268,-0.28202444807896704,0.3149496157711711,-0.3381641765598562,0.5749311827699453,-0.2408369199344405,0.2,0.5,
269,-0.2898107769731893,0.33642733707271555,-0.4149348966700527,0.5957075158816094,-0.2545310567717738,0.13125,0.5,
270,-0.2969982058963171,0.3562525987602086,-0.48687105992209395,0.6149278598670699,-0.2648289685104876,0.056249999999999994,0.5,
271,-0.3019634600880485,0.3728408746337509,-0.5563159171815659,0.6291355801084558,-0.2925418667693764,0.19375,0.5,
272,-0.3019810129199351,0.3838594043317421,-0.6249013812604757,0.6327797605103586,-0.2979335998904969,0.20625,0.5,
273,-0.2934234799183717,0.3862139825076606,-0.6925786373987838,0.6185884260560514,-0.27537068448980884,0.11875,0.5,
274,-0.2727409374016034,0.3765027478354301,-0.7575426810322671,0.5794620457484713,-0.2833537830188467,0.056249999999999994,0.5,
275,-0.2383811532662316,0.35221707245778594,-0.8170166799280264,0.5121971973504766,-0.29280635071407496,0.13125,0.5,
276,-0.19239208526121893,0.3133166166209048,-0.8680347870934986,0.42065496100961,-0.2587535983095938,0.36250000000000004,0.5,
277,-0.13982790467569106,0.2628888213316965,-0.907597652709756,0.3147505083277518,-0.2269677509360684,0.56875,0.5,
278,-0.08627147423773776,0.20602338042018786,-0.9323129037761632,0.20570570885880926,-0.17562567919520294,0.32499999999999996,0.5,
279,-0.035762885010841634,0.14783550862044315,-0.937978807098629,0.10190990050837248,-0.14027316143160182,0.48749999999999993,0.5,
280,0.009700546269259805,0.09215397555432248,-0.9196646455883364,0.007780775749508119,-0.0963627838914955,0.35624999999999996,0.5,
281,0.0496418837973342,0.04128643253000752,-0.8729004345118166,-0.07531539641500906,-0.0005677056954624008,0.35000000000000003,0.5,
282,0.08438115395779805,-0.0036125011913368406,-0.7961092880853634,-0.14767720567752435,-0.0005677056954624008,0.4125,0.5,
283,0.11449889262788016,-0.04207658753683327,-0.6929464634313515,-0.2102114848851626,0.09713841216320812,0.27499999999999997,0.5,
284,0.14054729189030238,-0.07400031717112089,-0.5722641986769021,-0.2638519172729734,0.09713841216320812,0.31875,0.5,
285,0.16295222617191046,-0.099483462383437,-0.4452509167079138,-0.3093538170781768,0.16171716086582755,0.3375,0.5,
286,0.18203690599221573,-0.11880116468150052,-0.3220147639299441,-0.3473358340212621,0.16171716086582755,0.21875,0.5,
287,0.19811827715839656,-0.13244315006211174,-0.2098065721295246,-0.3784743686912774,0.2132884871942189,0.06875,0.5,
288,0.2116481874067646,-0.14119174277276295,-0.11303996666303698,-0.40379256020874393,0.19796326293817945,0.075,0.5,
289,0.22337401197829815,-0.14623369145118348,-0.034061306016767184,-0.4249920227430895,0.19811827715839656,0.24375000000000002,0.5,
290,0.234452091423882,-0.1492861160747052,0.026225848553868898,-0.44470041708474417,0.22518436006879936,0.28125,0.5,
291,0.2463337846612567,-0.15264135327669906,0.06811446419865347,-0.466291096549246,0.22337401197829815,0.025,0.5,
292,0.2601281927696041,-0.15893459895654485,0.09299994930754453,-0.4927014087859301,0.2794926604956009,0.07500000000000001,0.5,
293,0.27533885362119914,-0.17043822601450367,0.10323007788631933,-0.5239821623938086,0.2636666365672094,0.14375000000000002,0.5,
294,0.2886957302078262,-0.18791657443905427,0.10193361236189588,-0.5547140903516532,0.2718555912974325,0.3875,0.5,
295,0.29466216586152155,-0.20945180861572066,0.0929498550424976,-0.5741649876524814,0.27824651843328035,0.125,0.5,
296,0.2881249781707671,-0.2300522213478375,0.08088249507883788,-0.5709611461275722,0.2886957302078262,0.08125,0.5,
297,0.2669427278214701,-0.2430261701201956,0.07114923105395082,-0.5388161543003558,0.29466216586152155,0.23125,0.5,
298,0.23212276471078996,-0.2428944053270721,0.06975094346360526,-0.4781455624636465,0.2881249781707671,0.13125,0.5,
299,0.1864375459769125,-0.22760187075180316,0.08243530551465451,-0.3937889671844604,0.2636666365672094,0.20625000000000002,0.5,
300,0.13314807242113524,-0.198436307235316,0.11314526413163603,-0.29222859954626035,0.19811827715839656,0.15625,0.5,
301,0.07533851780458684,-0.15857140548652746,0.1620064113434836,-0.17991955251454594,0.16295222617191046,0.36875,0.5,
302,0.01565941479307083,-0.1117077424741364,0.223378468815987,-0.06255998714257557,0.12086690878745925,0.31875,0.5,
303,-0.043750701037700665,-0.061296492800220176,0.2853344497797676,0.055174949898048144,0.04991652000641858,0.3375,0.5,
304,-0.1012748891748772,-0.010203487209432665,0.3329496150208653,0.16970453489348064,0.0277385535567894,0.44375,0.5,
305,-0.15579765965690595,0.03939953335813653,0.3549775691145673,0.27852696205414723,-0.030657851231866613,0.13125,0.5,
306,-0.20667017487556866,0.08605181377223395,0.34840488442006,0.3801627505170427,-0.061934095608825984,0.16874999999999998,0.5,
307,-0.2536663518906875,0.12900370325072966,0.3174511527566638,0.4740778005973714,-0.2269677509360684,0.325,0.5,
308,-0.2969179632048141,0.16822719928120594,0.2697889636343105,0.560565216230171,-0.19458760558784136,0.3375,0.5,
309,-0.33678902873621513,0.2043956114667783,0.21347708555039216,0.6404953504467646,-0.2833537830188467,0.21875,0.5,
310,-0.3736526795593301,0.2387101336375837,0.15544588930035955,0.7148329566991896,-0.3288844894943661,0.45625000000000004,0.5,
311,-0.4076274974058813,0.27245417716726555,0.1009725410399106,0.7840174193292329,-0.2925570479287051,0.25625,0.5,
312,-0.4384414740229196,0.3063591610701357,0.053532351136109324,0.8475874340374548,-0.3737942877522112,0.20625,0.5,
313,-0.4655024374711199,0.3401574249517195,0.014692531110252219,0.9043087003396858,-0.4719066362300314,0.25,0.5,
314,-0.4880161511149744,0.3726742673318309,-0.016045219944531126,0.9525148915671834,-0.4727453890418051,0.15625,0.5,
315,-0.5049573618858028,0.4023191729971202,-0.04136880756226181,0.990179913606089,-0.4727453890418051,0.28125,0.5,
316,-0.5148716569656978,0.4274777773506059,-0.06603823013360023,1.0145958592907116,-0.503071260046016,0.018749999999999996,0.5,
317,-0.5156264308740002,0.4465460422127761,-0.0962443319462974,1.0218664923396723,-0.5036370905979519,0.037500000000000006,0.5,
318,-0.5043591940018897,0.4577323225549626,-0.13811001417688748,1.0066462056511434,-0.5036370905979519,0.26875,0.5,
319,-0.4780771536163019,0.4588869588351765,-0.19524648288584973,0.9629135036319132,-0.5036370905979519,0.59375,0.5,
320,-0.4352920613867021,0.4476411067559311,-0.266475829422506,0.8866610356147119,-0.4880161511149744,0.34375,0.5,
321,-0.3780032693885011,0.4221071035380113,-0.34591475418488643,0.7798425802866599,-0.4358465855614389,0.15000000000000002,0.5,
322,-0.31202301613479183,0.3820520725703033,-0.4256782889968345,0.652117947609624,-0.3773144797539239,0.33125,0.5,
323,-0.24479535008825545,0.3297738786505513,-0.4986056492542994,0.5177064500911721,-0.33678902873621513,0.09375,0.5,
324,-0.18263279283600686,0.2697597297481959,-0.5592805069487448,0.3899033468792619,-0.2976289088847921,0.075,0.5,
325,-0.1294152289148131,0.20724664011451674,-0.6039101941881101,0.2776897402238083,-0.1975427564160035,0.024999999999999994,0.5,
326,-0.0867962881133861,0.14679193877459665,-0.6300827209040151,0.18549838640251576,-0.15579765965690595,0.15000000000000002,0.5,
327,-0.05497276607413032,0.09165287698535107,-0.6368116343501128,0.11454224103101622,-0.15579765965690595,0.34375,0.5,
328,-0.03334975801584101,0.043891878854634525,-0.6247447380619148,0.064183187924075,-0.0863051691871544,0.46875,0.5,
329,-0.02091797207432316,0.004713502010263925,-0.5961815445359671,0.03277395975427985,-0.0863051691871544,0.15,0.5,
330,-0.016414168528614787,-0.025328581548008527,-0.5546390877861854,0.01803963587763039,-0.02698511812936517,0.21875,0.5,
331,-0.01837576750399543,-0.046296840998392534,-0.5040112927020949,0.01722880017707453,-0.013547607020683243,0.19999999999999998,0.5,
332,-0.025139817861143783,-0.05885746995429528,-0.4475908216129152,0.02715619989484885,-0.0138425965818429,0.3625,0.5,
333,-0.034787292403685194,-0.06419948228961445,-0.3872237337554972,0.04413966893115817,-0.015202547858488659,0.44375,0.5,
334,-0.04503655387476917,-0.06393454147827345,-0.32282015850598444,0.06382377655612853,-0.017025270272821403,0.575,0.5,
335,-0.05313759793997717,-0.06005140157047744,-0.2525654866571821,0.0809631541165706,-0.017025270272821403,0.14375,0.5,
336,-0.0559093492025842,-0.05492840846063245,-0.17436194347101572,0.08939928742735187,-0.029325770411661182,0.2125,0.5,
337,-0.050140866657745815,-0.05132397450032035,-0.08849014095657498,0.08264399894154811,-0.029325770411661182,0.1375,0.5,
338,-0.03347408887931995,-0.052200017909126165,0.0004772784736355036,0.05539588026436113,-0.053869964834261874,0.031249999999999997,0.5,
339,-0.005580891870966278,-0.060238764507952465,0.08516374431001339,0.005782945765392338,-0.053869964834261874,0.04375,0.5,
340,0.030767957047492543,-0.0770416271460756,0.1592112969788826,-0.06235465683330925,-0.015202547858488659,0.09999999999999999,0.5,
341,0.06952949403920364,-0.10215113296687467,0.2197249798865616,-0.1384027655709619,0.0861745430726348,0.04375,0.5,
342,0.10332978984072833,-0.13217506232069054,0.26722108521727184,-0.2075903604696024,0.02824910692330033,0.03125,0.5,
343,0.12691677677449867,-0.16077930452191078,0.3044351139018516,-0.2576191669657145,0.147033965537595,0.037500000000000006,0.5,
344,0.13905903422342267,-0.1806446761794049,0.33511129409538204,-0.2838779173262747,0.08671011976589629,0.125,0.5,
345,0.1417067357025284,-0.18677080694742768,0.3630456857337099,-0.28902795936747433,0.08671011976589629,0.09375,0.5,
346,0.13818057796070835,-0.17834083305083767,0.3913433680227282,-0.2794557414578646,0.08671011976589629,0.13125,0.5,
347,0.13187724477944962,-0.157914272135645,0.4218892056852306,-0.26225318837271705,0.1437610610110988,0.09375,0.5,
348,0.1256535980576918,-0.12951973933219088,0.4550926985505784,-0.24366070122139544,0.14208691609598167,0.04375,0.5,
349,0.12158225497768588,-0.09721654377781228,0.489933402616786,-0.2284420930772961,0.14208691609598167,0.25625,0.5,
350,0.12084645885922693,-0.06441510409233887,0.5242235767205026,-0.21963108512796573,0.1277717183473106,0.075,0.5,
351,0.1236897877998142,-0.03365711361459188,0.5548649748825871,-0.2183896751278292,0.1277717183473106,0.10625000000000001,0.5,
352,0.12942387538178576,-0.006562143368347911,0.5778044093244807,-0.22394181161973853,0.1277717183473106,0.19374999999999998,0.5,
353,0.13650328313945673,0.01621420270062187,0.5876286730752879,-0.2336264230149897,0.12654713918306168,0.0375,0.5,
354,0.1426107660886739,0.035047743921857166,0.5775724380536461,-0.24304326871232226,0.12741016004267888,0.00625,0.5,
355,0.14466710614864178,0.05138365614528862,0.5414813785834373,-0.2461716552329644,0.12741016004267888,0.08125,0.5,
356,0.13891894710956365,0.06762149637480508,0.4774217448525725,-0.23562107885126926,0.14107150817291908,0.21249999999999997,0.5,
357,0.12176335341758568,0.08669210648414707,0.38923714196230425,-0.2040235402002812,0.14107150817291908,0.3,0.5,
358,0.09170629314091708,0.11120192947284688,0.28434217352243657,-0.14753237712607045,0.12741016004267888,0.725,0.5,
359,0.05086918747049631,0.14226555739913682,0.1705277312711344,-0.06917367938767925,0.12741016004267888,0.46875,0.5,
360,0.003976868738611003,0.17871794402227706,0.054093597314117225,0.0222458567185298,0.06987834497056125,0.29999999999999993,0.5,
361,-0.04402307270412978,0.2175271663533768,-0.06067918719413538,0.11668507877597728,0.03909263965434124,0.275,0.5,
362,-0.08942477701147858,0.25509908015432664,-0.17135595601687845,0.20621473238608584,-0.053869964834261874,0.225,0.5,
363,-0.13004101881885113,0.28829633807142674,-0.2768798765827717,0.28588028152093475,-0.053869964834261874,0.25625000000000003,0.5,
364,-0.1649936375650639,0.3147006139429135,-0.37700568194626455,0.3533845906213815,-0.07540236045557938,0.33749999999999997,0.5,
365,-0.1944240085527539,0.3324983067737589,-0.4717776835678126,0.4085617759678213,-0.1975427564160035,0.2375,0.5,
366,-0.2192031779964909,0.3404159214563982,-0.5611722372999428,0.4528703755946002,-0.10993267289572943,0.031249999999999997,0.5,
367,-0.2406223830771237,0.3378457866216214,-0.6449584315054564,0.4888518878550903,-0.2545362668364856,0.06875,0.5,
368,-0.2600590707487989,0.3250558875857444,-0.7227297487592427,0.5195038268970779,-0.17995074199090352,0.16875,0.5,
369,-0.278653906948433,0.30325396317914816,-0.7939885662063091,0.5476023029177479,-0.17995074199090352,0.35625,0.5,
370,-0.29705922059628165,0.2743471544408681,-0.8581673288139133,0.5750809539736793,-0.2591452400413553,0.49375,0.5,
371,-0.3153021166712532,0.2404537715416072,-0.9145277431410388,0.6025827534261171,-0.2316925271965818,0.24374999999999997,0.5,
372,-0.3327403253655539,0.203373939656612,-0.9619469367262068,0.6292159907524927,-0.2316925271965818,0.28125,0.5,
373,-0.3480240943125221,0.16421172740969198,-0.9986301599217758,0.6524063085852011,-0.3750569822430981,0.4,0.5,
374,-0.3589987102762986,0.12328551342161458,-1.0217685501475595,0.6677147155854403,-0.3750569822430981,0.53125,0.5,
375,-0.3626413647251542,0.08047423486314892,-1.0272103620085304,0.6687849288470943,-0.3034684218747477,0.6625,0.5,
376,-0.35537150181451,0.03606586348889188,-1.0094939059778287,0.6481575044049217,-0.3379187557289458,0.4,0.5,
377,-0.3341456700131289,-0.008342970117943287,-0.9629640310377209,0.5998575304795118,-0.3453355384278083,0.5125,0.5,
378,-0.2981834165747988,-0.049916050348235264,-0.8844910054778982,0.5231748570244986,-0.3453355384278083,0.34375,0.5,
379,-0.2500461666920461,-0.08585388456876195,-0.7767316676392221,0.4244864166087969,-0.3034684218747477,0.16250000000000003,0.5,
380,-0.1947751111326193,-0.1146439945348076,-0.6491144275329819,0.31464946261945503,-0.2591452400413553,0.26875,0.5,
